estado,campo,sku_origen,referencia_original,sku_destino_esperado,sku_destino_resuelto,product_id,equivalent_product_id
"VALID","sim_sp","AP.EX-370-6","JIM3026C","SP.JIM3026C","SP.JIM3026C","103a3a38-9d8e-440a-92d7-4eb8059d6fb9","4bbaa841-b288-4b44-9afc-adc7d0f48a9d"
"VALID","sim_sp","AP.EX-370-B-6","J3026A","SP.J3026A","SP.J3026A","841395e5-55d1-4b66-b10e-d3e6ddbc4ba7","5b3e17b2-671e-45c7-a1b7-e8e173e38ac0"
"VALID","sim_sp","AP.EX-370-B-6","J3026A/MOD","SP.J3026A/MOD","SP.J3026A/MOD","841395e5-55d1-4b66-b10e-d3e6ddbc4ba7","971fc23c-fac5-45fe-a7b8-8182c6c23b11"
"VALID","sim_sp","AP.EX-370-B-6","J3026B","SP.J3026B","SP.J3026B","841395e5-55d1-4b66-b10e-d3e6ddbc4ba7","93f03b1e-19a7-45c9-9891-710e7b22af29"
"VALID","sim_sp","AP.EX-370-B-6","J3026C","SP.J3026C","SP.J3026C","841395e5-55d1-4b66-b10e-d3e6ddbc4ba7","d0dd3c1d-c220-4195-b4ed-b33e63363b6c"
"VALID","sim_sp","AP.EX-370-B-6","JIM3026B","SP.JIM3026B","SP.JIM3026B","841395e5-55d1-4b66-b10e-d3e6ddbc4ba7","6a491863-df08-4573-ab30-67abc5bb27bc"
"VALID","sim_sp","AP.EX-370-B-6","JIM3026C","SP.JIM3026C","SP.JIM3026C","841395e5-55d1-4b66-b10e-d3e6ddbc4ba7","4bbaa841-b288-4b44-9afc-adc7d0f48a9d"
"VALID","sim_sp","AP.EX-380-2","J3022A","SP.J3022A","SP.J3022A","970ccbae-ec9d-474d-a35f-895bf923bad3","7d6c751b-7ab2-4a63-9b43-51b23f3d453a"
"VALID","sim_sp","AP.EX-380-2","J3022B","SP.J3022B","SP.J3022B","970ccbae-ec9d-474d-a35f-895bf923bad3","7e9c7a6e-646f-4322-9736-79a8f84deca7"
"VALID","sim_sp","AP.EX-380-2","J3022B-D27/INS","SP.J3022B-D27/INS","SP.J3022B-D27/INS","970ccbae-ec9d-474d-a35f-895bf923bad3","221ca15b-e6ee-405d-b346-976a2c3eb23b"
"VALID","sim_sp","AP.EX-380-2","J3022C","SP.J3022C","SP.J3022C","970ccbae-ec9d-474d-a35f-895bf923bad3","33bc1153-64e5-4980-979e-d18ce8d89f21"
"VALID","sim_sp","AP.EX-380-2","J3023A/INS","SP.J3023A/INS","SP.J3023A/INS","970ccbae-ec9d-474d-a35f-895bf923bad3","a60a2eea-41cb-44ad-abaf-fa5dec2b5b8c"
"VALID","sim_sp","AP.EX-380-2","J3023B/INS","SP.J3023B/INS","SP.J3023B/INS","970ccbae-ec9d-474d-a35f-895bf923bad3","36483589-58bc-4f8d-a63a-efd10a52968f"
"VALID","sim_sp","AP.EX-380-B-2","J3022A","SP.J3022A","SP.J3022A","03d01cb6-e734-4883-b012-79a1445a1034","7d6c751b-7ab2-4a63-9b43-51b23f3d453a"
"VALID","sim_sp","AP.EX-380-B-2","J3022B","SP.J3022B","SP.J3022B","03d01cb6-e734-4883-b012-79a1445a1034","7e9c7a6e-646f-4322-9736-79a8f84deca7"
"VALID","sim_sp","AP.EX-380-B-2","J3022B-D27/INS","SP.J3022B-D27/INS","SP.J3022B-D27/INS","03d01cb6-e734-4883-b012-79a1445a1034","221ca15b-e6ee-405d-b346-976a2c3eb23b"
"VALID","sim_sp","AP.EX-380-B-2","J3022C","SP.J3022C","SP.J3022C","03d01cb6-e734-4883-b012-79a1445a1034","33bc1153-64e5-4980-979e-d18ce8d89f21"
"VALID","sim_sp","AP.EX-380-B-2","J3023A/INS","SP.J3023A/INS","SP.J3023A/INS","03d01cb6-e734-4883-b012-79a1445a1034","a60a2eea-41cb-44ad-abaf-fa5dec2b5b8c"
"VALID","sim_sp","AP.EX-380-B-2","J3023B/INS","SP.J3023B/INS","SP.J3023B/INS","03d01cb6-e734-4883-b012-79a1445a1034","36483589-58bc-4f8d-a63a-efd10a52968f"
"VALID","sim_sp","AP.EX-380-3","J3023A","SP.J3023A","SP.J3023A","14114650-4931-4d92-a5d3-29e336f10f79","25e44524-4b72-4514-b85e-d43baebed823"
"VALID","sim_sp","AP.EX-380-3","J3023B","SP.J3023B","SP.J3023B","14114650-4931-4d92-a5d3-29e336f10f79","d34964dd-1a90-4e32-a1c5-8071a70a691b"
"VALID","sim_sp","AP.EX-380-3","J3023B-D27/INS","SP.J3023B-D27/INS","SP.J3023B-D27/INS","14114650-4931-4d92-a5d3-29e336f10f79","44be0a13-ec47-46b4-84c8-e5492ea31722"
"VALID","sim_sp","AP.EX-380-3","J3023C","SP.J3023C","SP.J3023C","14114650-4931-4d92-a5d3-29e336f10f79","7c79204d-5ae1-4bda-95fe-444e27e1dfd4"
"VALID","sim_sp","AP.EX-380-3","J3024A/INS","SP.J3024A/INS","SP.J3024A/INS","14114650-4931-4d92-a5d3-29e336f10f79","b557192e-93a0-4975-ac0a-3d1d82af6de6"
"VALID","sim_sp","AP.EX-380-3","J3024B/INS","SP.J3024B/INS","SP.J3024B/INS","14114650-4931-4d92-a5d3-29e336f10f79","c51e6f7f-e690-44c0-871e-1556f3be7568"
"VALID","sim_sp","AP.EX-380-4","J3024A","SP.J3024A","SP.J3024A","b28b5fe6-79fb-4c65-8d60-c8a78d6a73ca","24e89973-a571-491e-a2b0-466dd087f278"
"VALID","sim_sp","AP.EX-380-4","J3024B","SP.J3024B","SP.J3024B","b28b5fe6-79fb-4c65-8d60-c8a78d6a73ca","c7d30a1b-2a82-4f30-86e4-e91c2e572e7c"
"VALID","sim_sp","AP.EX-380-4","J3024C","SP.J3024C","SP.J3024C","b28b5fe6-79fb-4c65-8d60-c8a78d6a73ca","f08a00ac-98f5-4501-b7a0-4a9b2c27d9d4"
"VALID","sim_sp","AP.EX-380-4","J3025A/INS","SP.J3025A/INS","SP.J3025A/INS","b28b5fe6-79fb-4c65-8d60-c8a78d6a73ca","c87e3f5a-0105-4058-9203-54c7c2099b54"
"VALID","sim_sp","AP.EX-380-4","J3025B/INS","SP.J3025B/INS","SP.J3025B/INS","b28b5fe6-79fb-4c65-8d60-c8a78d6a73ca","0828925e-c232-4210-8abd-bb397efda213"
"VALID","sim_sp","AP.EX-380-4","J3025C/INS","SP.J3025C/INS","SP.J3025C/INS","b28b5fe6-79fb-4c65-8d60-c8a78d6a73ca","7cb52616-199d-43d7-98dc-b72489fbd9e4"
"VALID","sim_sp","AP.EX-380-6","J3026A","SP.J3026A","SP.J3026A","99ffdfb6-39d8-4687-b75e-f55b9ef74afb","5b3e17b2-671e-45c7-a1b7-e8e173e38ac0"
"VALID","sim_sp","AP.EX-380-6","J3026A/MOD","SP.J3026A/MOD","SP.J3026A/MOD","99ffdfb6-39d8-4687-b75e-f55b9ef74afb","971fc23c-fac5-45fe-a7b8-8182c6c23b11"
"VALID","sim_sp","AP.EX-380-6","J3026B","SP.J3026B","SP.J3026B","99ffdfb6-39d8-4687-b75e-f55b9ef74afb","93f03b1e-19a7-45c9-9891-710e7b22af29"
"VALID","sim_sp","AP.EX-380-6","J3026C","SP.J3026C","SP.J3026C","99ffdfb6-39d8-4687-b75e-f55b9ef74afb","d0dd3c1d-c220-4195-b4ed-b33e63363b6c"
"VALID","sim_sp","AP.EX-380-6","JIM3026B","SP.JIM3026B","SP.JIM3026B","99ffdfb6-39d8-4687-b75e-f55b9ef74afb","6a491863-df08-4573-ab30-67abc5bb27bc"
"VALID","sim_sp","AP.EX-380-6","JIM3026C","SP.JIM3026C","SP.JIM3026C","99ffdfb6-39d8-4687-b75e-f55b9ef74afb","4bbaa841-b288-4b44-9afc-adc7d0f48a9d"
"VALID","sim_sp","AP.EX-371-2","J3022A","SP.J3022A","SP.J3022A","007e867f-6897-4fe9-a3ca-8fd2fff01c4e","7d6c751b-7ab2-4a63-9b43-51b23f3d453a"
"VALID","sim_sp","AP.EX-371-2","J3022B","SP.J3022B","SP.J3022B","007e867f-6897-4fe9-a3ca-8fd2fff01c4e","7e9c7a6e-646f-4322-9736-79a8f84deca7"
"VALID","sim_sp","AP.EX-371-2","J3022B-D27/INS","SP.J3022B-D27/INS","SP.J3022B-D27/INS","007e867f-6897-4fe9-a3ca-8fd2fff01c4e","221ca15b-e6ee-405d-b346-976a2c3eb23b"
"VALID","sim_sp","AP.EX-371-2","J3022C","SP.J3022C","SP.J3022C","007e867f-6897-4fe9-a3ca-8fd2fff01c4e","33bc1153-64e5-4980-979e-d18ce8d89f21"
"VALID","sim_sp","AP.EX-371-2","J3023A/INS","SP.J3023A/INS","SP.J3023A/INS","007e867f-6897-4fe9-a3ca-8fd2fff01c4e","a60a2eea-41cb-44ad-abaf-fa5dec2b5b8c"
"VALID","sim_sp","AP.EX-371-2","J3023B/INS","SP.J3023B/INS","SP.J3023B/INS","007e867f-6897-4fe9-a3ca-8fd2fff01c4e","36483589-58bc-4f8d-a63a-efd10a52968f"
"VALID","sim_sp","AP.EX-371-3","J3023A","SP.J3023A","SP.J3023A","b994aac2-da1f-4046-b4eb-d1409fab3bd4","25e44524-4b72-4514-b85e-d43baebed823"
"VALID","sim_sp","AP.EX-371-3","J3023B","SP.J3023B","SP.J3023B","b994aac2-da1f-4046-b4eb-d1409fab3bd4","d34964dd-1a90-4e32-a1c5-8071a70a691b"
"VALID","sim_sp","AP.EX-371-3","J3023B-D27/INS","SP.J3023B-D27/INS","SP.J3023B-D27/INS","b994aac2-da1f-4046-b4eb-d1409fab3bd4","44be0a13-ec47-46b4-84c8-e5492ea31722"
"VALID","sim_sp","AP.EX-371-3","J3023C","SP.J3023C","SP.J3023C","b994aac2-da1f-4046-b4eb-d1409fab3bd4","7c79204d-5ae1-4bda-95fe-444e27e1dfd4"
"VALID","sim_sp","AP.EX-371-3","J3024A/INS","SP.J3024A/INS","SP.J3024A/INS","b994aac2-da1f-4046-b4eb-d1409fab3bd4","b557192e-93a0-4975-ac0a-3d1d82af6de6"
"VALID","sim_sp","AP.EX-371-3","J3024B/INS","SP.J3024B/INS","SP.J3024B/INS","b994aac2-da1f-4046-b4eb-d1409fab3bd4","c51e6f7f-e690-44c0-871e-1556f3be7568"
"VALID","sim_sp","AP.EX-371-B-3","J3023A","SP.J3023A","SP.J3023A","67b17de6-f42b-4a3a-8654-f70a8aa0bf6a","25e44524-4b72-4514-b85e-d43baebed823"
"VALID","sim_sp","AP.EX-371-B-3","J3023B","SP.J3023B","SP.J3023B","67b17de6-f42b-4a3a-8654-f70a8aa0bf6a","d34964dd-1a90-4e32-a1c5-8071a70a691b"
"VALID","sim_sp","AP.EX-371-B-3","J3023B-D27/INS","SP.J3023B-D27/INS","SP.J3023B-D27/INS","67b17de6-f42b-4a3a-8654-f70a8aa0bf6a","44be0a13-ec47-46b4-84c8-e5492ea31722"
"VALID","sim_sp","AP.EX-371-B-3","J3023C","SP.J3023C","SP.J3023C","67b17de6-f42b-4a3a-8654-f70a8aa0bf6a","7c79204d-5ae1-4bda-95fe-444e27e1dfd4"
"VALID","sim_sp","AP.EX-371-B-3","J3024A/INS","SP.J3024A/INS","SP.J3024A/INS","67b17de6-f42b-4a3a-8654-f70a8aa0bf6a","b557192e-93a0-4975-ac0a-3d1d82af6de6"
"VALID","sim_sp","AP.EX-371-B-3","J3024B/INS","SP.J3024B/INS","SP.J3024B/INS","67b17de6-f42b-4a3a-8654-f70a8aa0bf6a","c51e6f7f-e690-44c0-871e-1556f3be7568"
"VALID","sim_sp","AP.EX-371-4","J3024A","SP.J3024A","SP.J3024A","f8c73dbd-ab5e-4bac-982a-33b177877673","24e89973-a571-491e-a2b0-466dd087f278"
"VALID","sim_sp","AP.EX-371-4","J3024B","SP.J3024B","SP.J3024B","f8c73dbd-ab5e-4bac-982a-33b177877673","c7d30a1b-2a82-4f30-86e4-e91c2e572e7c"
"VALID","sim_sp","AP.EX-371-4","J3024C","SP.J3024C","SP.J3024C","f8c73dbd-ab5e-4bac-982a-33b177877673","f08a00ac-98f5-4501-b7a0-4a9b2c27d9d4"
"VALID","sim_sp","AP.EX-371-4","J3025A/INS","SP.J3025A/INS","SP.J3025A/INS","f8c73dbd-ab5e-4bac-982a-33b177877673","c87e3f5a-0105-4058-9203-54c7c2099b54"
"VALID","sim_sp","AP.EX-371-4","J3025B/INS","SP.J3025B/INS","SP.J3025B/INS","f8c73dbd-ab5e-4bac-982a-33b177877673","0828925e-c232-4210-8abd-bb397efda213"
"VALID","sim_sp","AP.EX-371-4","J3025C/INS","SP.J3025C/INS","SP.J3025C/INS","f8c73dbd-ab5e-4bac-982a-33b177877673","7cb52616-199d-43d7-98dc-b72489fbd9e4"
"VALID","sim_sp","AP.EX-371-5","J3025A","SP.J3025A","SP.J3025A","c845678b-f7bd-46ae-811e-826e11bb1101","aef2c5b2-e3db-4492-ac8f-5128b21a19c4"
"VALID","sim_sp","AP.EX-371-5","J3025B","SP.J3025B","SP.J3025B","c845678b-f7bd-46ae-811e-826e11bb1101","4c014598-6b23-4204-81c1-e145b4d6fba0"
"VALID","sim_sp","AP.EX-371-5","J3025C","SP.J3025C","SP.J3025C","c845678b-f7bd-46ae-811e-826e11bb1101","5402d28e-32d6-49f3-b832-0594ad2ac88e"
"VALID","sim_sp","AP.EX-371-5","J3026A/INS","SP.J3026A/INS","SP.J3026A/INS","c845678b-f7bd-46ae-811e-826e11bb1101","ca3bb2b9-0186-4e71-81b9-4f64ff95bca0"
"VALID","sim_sp","AP.EX-371-5","J3026B/INS","SP.J3026B/INS","SP.J3026B/INS","c845678b-f7bd-46ae-811e-826e11bb1101","5a4328d5-1f83-47ce-86ee-7ff83d71706b"
"VALID","sim_sp","AP.EX-371-5","J3026C/INS","SP.J3026C/INS","SP.J3026C/INS","c845678b-f7bd-46ae-811e-826e11bb1101","536991df-59dd-4258-8645-61c9d9ec737b"
"VALID","sim_sp","AP.EX-371-6","J3026A","SP.J3026A","SP.J3026A","75567071-ad1b-4742-b280-057cd2f7d116","5b3e17b2-671e-45c7-a1b7-e8e173e38ac0"
"VALID","sim_sp","AP.EX-371-6","J3026A/MOD","SP.J3026A/MOD","SP.J3026A/MOD","75567071-ad1b-4742-b280-057cd2f7d116","971fc23c-fac5-45fe-a7b8-8182c6c23b11"
"VALID","sim_sp","AP.EX-371-6","J3026B","SP.J3026B","SP.J3026B","75567071-ad1b-4742-b280-057cd2f7d116","93f03b1e-19a7-45c9-9891-710e7b22af29"
"VALID","sim_sp","AP.EX-371-6","J3026C","SP.J3026C","SP.J3026C","75567071-ad1b-4742-b280-057cd2f7d116","d0dd3c1d-c220-4195-b4ed-b33e63363b6c"
"VALID","sim_sp","AP.EX-371-6","JIM3026B","SP.JIM3026B","SP.JIM3026B","75567071-ad1b-4742-b280-057cd2f7d116","6a491863-df08-4573-ab30-67abc5bb27bc"
"VALID","sim_sp","AP.EX-371-6","JIM3026C","SP.JIM3026C","SP.JIM3026C","75567071-ad1b-4742-b280-057cd2f7d116","4bbaa841-b288-4b44-9afc-adc7d0f48a9d"
"VALID","sim_sp","AP.EX-500-2","S3052A","SP.S3052A","SP.S3052A","95b0d841-4364-43f0-a662-bae3c6c4ef38","3cbcd37e-e788-4148-8342-5f95eef89cd4"
"VALID","sim_sp","AP.EX-500-2","S3052B","SP.S3052B","SP.S3052B","95b0d841-4364-43f0-a662-bae3c6c4ef38","ac1d0c70-8d70-4193-b879-a7cf3b33faf9"
"VALID","sim_sp","AP.EX-500-2","S3052C","SP.S3052C","SP.S3052C","95b0d841-4364-43f0-a662-bae3c6c4ef38","049f1c0b-5d4a-45a5-94c3-d6052614c4d2"
"VALID","sim_sp","AP.EX-500-2","S3052A/TEF","SP.S3052A/TEF","SP.S3052A/TEF","95b0d841-4364-43f0-a662-bae3c6c4ef38","c39f9dec-5427-4aa6-989a-778bbd810d00"
